	image_size	javascript_size	css_size	html_size	xml_size	audio_size	video_size	image_number	javascript_number	css_number	html_number	xml_number	audio_number	video_number	load_time	load_time_std	server_number	service_number	total_number	total_size
0	527118.0	908355.5	69824.0	32009.0	4270.0	0.0	0.0	90.0	63.0	22.0	12.0	2.0	0.0	0.0	13.8345	1.7630364602015463	34.0	16.0	189.0	1541576.5
1	778439.0	830297.5	46190.0	48693.0	0.0	0.0	0.0	94.0	58.5	3.0	8.5	0.0	0.0	0.0	10.3165	1.1960924806310849	51.5	29.5	164.0	1703619.5
2	2153416.0	2491826.5	242302.0	113899.0	3331.0	0.0	0.0	106.0	54.0	9.0	18.5	3.0	0.0	0.0	15.031499999999999	2.0813633128312792	48.0	21.0	190.5	5004774.5
3	490044.0	844332.0	35221.0	68053.0	17350.0	0.0	0.0	89.0	44.0	2.0	45.0	11.0	0.0	0.0	27.567	0.75695280933196651	59.0	27.0	191.0	1455000.0
4	1372705.0	2419095.0	200720.0	237979.0	0.0	0.0	0.0	155.0	92.0	37.0	27.0	0.0	0.0	0.0	20.146999999999998	1.7796332400626271	63.0	35.0	311.0	4230499.0
5	2377929.0	1124768.5	116149.0	98339.5	0.0	0.0	0.0	85.0	64.0	10.0	18.5	0.0	0.0	0.0	12.212500000000002	0.91619137738793444	47.5	18.0	177.5	3717186.0
6	602196.5	450941.0	102366.0	60512.5	0.0	0.0	0.0	50.0	38.0	3.0	10.0	0.0	0.0	0.0	9.5285000000000011	1.5530133161051776	27.0	9.0	101.0	1216016.0
7	500199.5	521913.0	264204.0	258322.0	0.0	0.0	0.0	41.0	16.0	8.0	2.0	0.0	0.0	0.0	5.3014999999999999	1.1762421561906373	18.5	12.0	67.0	1544638.5
8	2173689.0	2536751.0	248964.0	180984.0	275.0	0.0	0.0	179.0	98.0	24.0	65.0	1.0	0.0	0.0	28.135999999999999	2.474227780765367	95.0	49.0	367.0	5140663.0
9	1143841.5	1192707.0	166986.0	133509.0	1950.0	0.0	0.0	107.5	63.0	17.0	27.5	1.0	0.0	0.0	11.461500000000001	1.2923794489235736	35.5	16.0	216.0	2638993.5
10	1420207.0	1176842.5	341457.0	233358.0	5658.0	0.0	0.0	95.0	56.0	8.0	12.5	8.0	0.0	0.0	13.333	3.1923594095903423	55.5	29.0	179.5	3177522.5
11	1961984.0	1018856.0	57598.0	54158.0	193827.0	0.0	0.0	83.0	37.0	3.0	20.0	30.0	0.0	0.0	15.09	4.9335124617129056	37.0	19.0	173.0	3286423.0
12	1117858.0	1704605.5	137492.5	138477.5	0.0	0.0	0.0	133.5	77.0	12.5	34.0	0.0	0.0	0.0	16.1295	2.9132479211354458	52.0	20.0	257.0	3098433.5
13	1982719.0	958231.0	68253.0	102677.0	55603.0	0.0	0.0	111.0	42.0	5.0	40.0	7.0	0.0	0.0	17.973000000000003	1.9031827657899789	58.0	34.0	205.0	3167483.0
14	1159969.5	2218719.5	278466.0	187485.5	3224.0	0.0	0.0	100.0	60.0	10.0	33.5	1.0	0.0	0.0	15.863	2.5459100219764252	55.0	27.0	204.5	3847864.5
15	0.0	147096.0	0.0	8707.0	0.0	0.0	0.0	1.0	6.0	0.0	2.0	0.0	0.0	0.0	2.6179999999999999	1.0702627948312506	5.0	3.0	9.0	155803.0
16	4235842.5	820800.0	101101.0	76384.0	4982.0	0.0	0.0	63.0	27.5	1.5	63.5	9.5	0.0	0.0	9.0745000000000005	2.791363867359467	27.5	13.5	165.0	5239109.5
17	1074200.0	1661316.0	177048.5	108999.0	2482.0	0.0	0.0	98.0	75.0	16.0	42.5	1.0	0.0	0.0	21.863500000000002	2.2735719671917147	75.0	38.0	232.5	3024045.5
18	3428646.0	2077765.0	161876.0	172543.0	0.0	0.0	0.0	118.0	77.0	15.0	56.0	0.0	0.0	0.0	22.875999999999998	2.2345831549851094	81.0	41.0	266.0	5840830.0
19	4960269.5	2616690.5	156705.0	142850.5	0.0	0.0	0.0	290.5	77.0	31.0	30.5	0.0	0.0	0.0	16.734499999999997	3.3467898365448643	64.0	33.0	429.0	7876515.5
20	1009058.0	1011195.5	61592.0	24488.5	0.0	0.0	0.0	28.0	52.0	4.0	5.0	0.0	0.0	0.0	5.6349999999999998	2.1667463763382644	21.0	11.5	89.0	2106334.0
21	1064404.0	1707844.0	344623.0	114117.0	9889.0	0.0	0.0	114.0	77.0	16.0	41.0	1.0	0.0	0.0	22.434000000000001	7.3231306298756014	77.0	38.0	249.0	3240877.0
22	5129761.0	776298.0	247565.0	39419.5	0.0	0.0	0.0	87.0	89.0	25.0	8.5	0.0	0.0	0.0	10.963999999999999	2.346969068820465	43.5	21.0	209.5	6193043.5
23	4959456.0	734014.5	284847.0	18630.5	2582.0	0.0	0.0	50.5	77.0	13.0	22.5	1.0	0.0	0.0	6.593	2.3161475967649383	46.0	27.0	164.0	5999530.0
24	847957.5	482135.0	521612.0	113040.5	0.0	0.0	0.0	95.5	27.0	15.0	16.0	0.0	0.0	0.0	15.501999999999999	4.4345610842562539	40.0	19.0	153.5	1964745.0
25	1058809.5	1416429.0	192848.5	169019.5	182.0	0.0	0.0	218.0	104.0	10.5	90.0	1.0	0.0	0.0	23.484000000000002	4.806786315980772	116.5	73.0	423.5	2837288.5
26	2371063.0	758919.5	55504.0	67604.5	20453.0	0.0	0.0	133.5	23.0	3.0	11.0	11.0	0.0	0.0	12.164999999999999	2.3192590217567335	17.5	4.0	181.5	3273544.0
27	935223.5	830876.5	260895.0	190714.0	0.0	0.0	0.0	113.5	57.0	13.0	24.0	0.0	0.0	0.0	12.266999999999999	4.0484359066187521	36.0	13.0	207.5	2217709.0
28	1214146.0	1880776.5	190016.0	143699.0	9889.0	0.0	0.0	120.0	77.0	15.0	52.0	1.0	0.0	0.0	26.9985	1.6951092885121004	87.0	40.5	265.0	3438526.5
29	5694.0	213597.5	36408.0	6659.0	0.0	0.0	0.0	1.0	10.5	2.0	2.0	0.0	0.0	0.0	0.6080000000000001	0.51162280050834341	8.0	5.5	15.5	262358.5
30	398907.0	435579.0	165822.0	156572.0	0.0	0.0	0.0	40.0	6.0	1.0	4.0	0.0	0.0	0.0	2.9184999999999999	0.77997864714362519	7.0	4.0	51.0	1156880.0
31	1398506.0	1772209.5	296361.0	393607.5	0.0	0.0	0.0	214.5	99.5	9.0	120.5	0.0	0.0	0.0	28.380000000000003	2.0367391063904101	110.5	74.5	443.5	3860684.0
32	973915.0	1833080.0	168931.0	132208.0	0.0	0.0	0.0	125.0	83.0	17.0	34.0	0.0	0.0	0.0	15.266	1.4731774427331479	52.0	21.0	259.0	3108134.0
33	1909298.0	329493.0	66481.0	65815.0	0.0	0.0	0.0	215.0	33.0	23.0	7.0	0.0	0.0	0.0	6.548	1.1147637517529094	14.0	6.0	278.0	2371087.0
