0.0000,0.2319,0.1449,0.0000,0.0000,0.2029,0.3768,0.0435,0.0000,
0.0000,0.1596,0.0745,0.0000,0.0000,0.3191,0.4362,0.0106,0.0000,
0.0000,0.1062,0.0708,0.0000,0.0000,0.5044,0.2832,0.0354,0.0000,
0.0000,0.1405,0.1240,0.0000,0.0000,0.4959,0.2314,0.0083,0.0000,
0.0000,0.1386,0.1145,0.0000,0.0000,0.3916,0.2831,0.0723,0.0000,
0.0000,0.2235,0.0529,0.0000,0.0000,0.4588,0.2059,0.0588,0.0000,
0.0000,0.2444,0.1111,0.0000,0.0000,0.2889,0.3111,0.0444,0.0000,
0.0000,0.2029,0.0000,0.0000,0.0000,0.5942,0.0870,0.1159,0.0000,
0.0000,0.2236,0.1098,0.0000,0.0081,0.4228,0.1667,0.0691,0.0000,
0.0000,0.3134,0.0896,0.0000,0.0000,0.1045,0.4179,0.0746,0.0000,
0.0000,0.2680,0.0412,0.0000,0.0000,0.2784,0.3505,0.0619,0.0000,
0.0000,0.2097,0.1129,0.0000,0.0161,0.2742,0.3871,0.0000,0.0000,
0.0000,0.1290,0.1226,0.0000,0.0000,0.3355,0.3355,0.0774,0.0000,
0.0000,0.1429,0.1224,0.0000,0.0102,0.4388,0.2857,0.0000,0.0000,
0.0000,0.1053,0.1491,0.0000,0.0000,0.3158,0.3947,0.0351,0.0000,
0.0000,0.5455,0.0000,0.0000,0.0000,0.0000,0.4545,0.0000,0.0000,
0.0000,0.1034,0.1264,0.0000,0.0000,0.5517,0.2184,0.0000,0.0000,
0.0000,0.2487,0.0812,0.0000,0.0102,0.3401,0.2386,0.0812,0.0000,
0.0000,0.2670,0.0905,0.0000,0.0090,0.4027,0.1765,0.0543,0.0000,
0.0000,0.0897,0.0897,0.0000,0.0000,0.4759,0.3034,0.0414,0.0000,
0.0000,0.3043,0.0435,0.0000,0.0000,0.3043,0.3043,0.0435,0.0000,
0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,
0.0000,0.4700,0.0200,0.0000,0.0000,0.1900,0.2700,0.0500,0.0000,
0.0000,0.3846,0.0288,0.0000,0.0096,0.0865,0.4712,0.0192,0.0000,
0.0000,0.3793,0.0517,0.0000,0.0172,0.3276,0.1724,0.0517,0.0000,
0.0000,0.1259,0.1184,0.0000,0.0353,0.5365,0.1662,0.0176,0.0000,
0.0000,0.3400,0.1200,0.0000,0.0000,0.1400,0.3600,0.0400,0.0000,
0.0000,0.2222,0.1358,0.0000,0.0000,0.2099,0.4074,0.0247,0.0000,
0.0000,0.2207,0.0892,0.0000,0.0094,0.3756,0.2300,0.0751,0.0000,
0.0000,0.6000,0.0000,0.0000,0.0000,0.0000,0.4000,0.0000,0.0000,
0.0000,0.4444,0.1111,0.0000,0.0000,0.3333,0.1111,0.0000,0.0000,
0.0000,0.0936,0.1273,0.0000,0.0075,0.5019,0.2509,0.0187,0.0000,
0.0000,0.1620,0.1338,0.0000,0.0000,0.3873,0.2817,0.0352,0.0000,
0.0000,0.5714,0.1429,0.0000,0.0000,0.1429,0.1429,0.0000,0.0000,
