0.0000,0.2292,0.1042,0.0000,0.2292,0.1667,0.2708,0.0000,0.0000,
0.0000,0.0915,0.0976,0.0000,0.0030,0.5884,0.2043,0.0152,0.0000,
0.0000,0.2770,0.1149,0.0000,0.0068,0.1689,0.3784,0.0541,0.0000,
0.0000,0.2722,0.1124,0.0000,0.0059,0.2071,0.3491,0.0533,0.0000,
0.0000,0.0800,0.1550,0.0000,0.0300,0.6100,0.1200,0.0050,0.0000,
0.0000,0.1690,0.1408,0.0000,0.0000,0.3662,0.3028,0.0211,0.0000,
0.0000,0.1742,0.0781,0.0000,0.0150,0.6096,0.1051,0.0180,0.0000,
0.0000,0.2885,0.1474,0.0000,0.0256,0.2244,0.2885,0.0256,0.0000,
0.0000,0.2104,0.0857,0.0000,0.0104,0.4909,0.1403,0.0623,0.0000,
0.0000,0.2122,0.0835,0.0000,0.0113,0.5305,0.1061,0.0564,0.0000,
0.0000,0.2353,0.1041,0.0000,0.0045,0.4661,0.1629,0.0271,0.0000,
0.0000,0.2727,0.0000,0.0000,0.0000,0.6364,0.0909,0.0000,0.0000,
0.0000,0.0913,0.0721,0.0000,0.0288,0.5625,0.2308,0.0144,0.0000,
0.0054,0.1720,0.0645,0.0000,0.0108,0.5108,0.2204,0.0161,0.0000,
0.0000,0.1818,0.1364,0.0000,0.0284,0.3693,0.2670,0.0170,0.0000,
0.0000,0.1995,0.0898,0.0000,0.0150,0.5112,0.1297,0.0549,0.0000,
0.0000,0.2671,0.1164,0.0000,0.0068,0.1438,0.4041,0.0616,0.0000,
0.0000,0.1711,0.0845,0.0000,0.0103,0.5588,0.1258,0.0495,0.0000,
0.0000,0.1525,0.0960,0.0000,0.0282,0.4350,0.2316,0.0565,0.0000,
0.0000,0.2261,0.1217,0.0000,0.0261,0.3391,0.2696,0.0174,0.0000,
0.0000,0.2212,0.1058,0.0000,0.0000,0.1250,0.4615,0.0865,0.0000,
0.0000,0.2803,0.0909,0.0000,0.0000,0.1364,0.4242,0.0682,0.0000,
0.0000,0.1765,0.1059,0.0000,0.0000,0.3765,0.3176,0.0235,0.0000,
0.0000,0.2247,0.0881,0.0000,0.0352,0.4449,0.1498,0.0573,0.0000,
0.0000,0.1027,0.1339,0.0000,0.0402,0.4955,0.2143,0.0134,0.0000,
0.0000,0.1485,0.0792,0.0000,0.0198,0.4257,0.3069,0.0198,0.0000,
0.0000,0.2353,0.0588,0.0000,0.0000,0.4314,0.2745,0.0000,0.0000,
0.0000,0.0571,0.1524,0.0000,0.0000,0.3238,0.3810,0.0857,0.0000,
0.0000,0.1023,0.1023,0.0000,0.0341,0.1818,0.5795,0.0000,0.0000,
0.0000,0.1536,0.0978,0.0000,0.0000,0.5642,0.1369,0.0475,0.0000,
0.0000,0.1372,0.1003,0.0000,0.0000,0.5673,0.1504,0.0449,0.0000,
