	image_size	javascript_size	css_size	html_size	xml_size	audio_size	video_size	image_number	javascript_number	css_number	html_number	xml_number	audio_number	video_number	load_time	load_time_std	server_number	service_number	total_number	total_size
0	196305.5	333592.0	88035.0	29176.5	3768.0	0.0	0.0	35.5	17.0	4.0	6.0	2.0	0.0	0.0	8.4310000000000009	1.3030067572253801	19.0	10.5	64.5	650877.0
1	1028554.0	1254632.5	159407.0	96047.0	0.0	0.0	0.0	73.5	58.5	2.0	22.5	0.0	0.0	0.0	11.850000000000001	1.467079235888437	54.5	30.0	156.5	2538640.5
2	867492.5	764593.5	90172.0	48882.5	74402.0	0.0	0.0	100.5	34.5	5.0	7.5	5.0	0.0	0.0	11.385999999999999	2.5006531365575269	22.5	8.0	152.5	1845542.5
3	909603.0	623208.0	84028.0	150158.0	0.0	0.0	0.0	66.5	25.0	3.0	7.0	0.0	0.0	0.0	9.3155000000000001	1.3159225316769221	19.5	9.0	101.5	1766997.0
4	1772234.5	755668.0	431945.0	66137.5	4842.0	0.0	0.0	45.5	60.0	7.0	7.0	1.0	0.0	0.0	10.66	2.6262538910014008	24.0	17.0	120.5	3030827.0
5	5406255.0	864189.0	375652.0	75701.0	1202.0	0.0	0.0	68.5	33.5	3.0	7.0	1.0	0.0	0.0	5.3315000000000001	1.733513227343535	36.0	20.0	113.0	6722999.0
6	99683.5	802868.5	34484.0	95089.5	378.0	0.0	0.0	13.0	92.0	5.0	11.0	1.0	0.0	0.0	13.587	3.7776859463665047	38.0	22.0	122.0	1032503.5
7	262907.0	860992.0	43168.0	103157.0	1167.0	0.0	0.0	33.0	36.0	1.0	3.5	1.0	0.0	0.0	8.1765000000000008	1.3903655937828001	13.5	4.5	74.5	1271391.0
8	106131.5	296536.0	0.0	166536.0	0.0	0.0	0.0	12.0	3.0	0.0	2.0	0.0	0.0	0.0	3.613	0.44782781289241075	8.0	3.0	17.0	569203.5
9	14054.5	477452.0	6674.0	36306.0	0.0	0.0	0.0	24.0	38.0	1.0	12.0	0.0	0.0	0.0	13.237499999999999	3.5250741126960725	41.0	23.5	75.0	534486.5
10	1222082.5	1351176.0	113466.0	53926.5	0.0	0.0	0.0	103.0	81.5	6.0	39.0	0.0	0.0	0.0	12.798	1.6942861328595007	73.5	37.5	229.5	2740651.0
11	2096453.5	314554.0	52376.0	99691.5	0.0	0.0	0.0	39.5	20.0	2.0	5.0	0.0	0.0	0.0	10.189	2.0594113198618191	24.5	15.0	66.5	2563075.0
12	404968.5	1243028.5	57756.0	98302.0	34071.5	0.0	0.0	65.5	39.0	3.0	22.5	15.5	0.0	0.0	10.285	1.1754222579035161	48.0	29.0	145.5	1838126.5
13	384770.5	724278.5	39686.0	226687.0	0.0	0.0	0.0	49.5	48.0	4.0	29.5	0.0	0.0	0.0	10.237500000000001	1.2190816151410862	45.0	21.5	131.0	1375422.0
14	1046090.5	1136568.0	146830.0	80309.0	21245.0	0.0	0.0	41.0	22.0	10.0	8.5	6.0	0.0	0.0	10.651	1.8995676111618134	25.5	13.0	87.5	2431042.5
15	1400872.5	1542038.5	139165.0	126655.0	0.0	0.0	0.0	250.0	55.0	2.0	20.5	0.0	0.0	0.0	18.226500000000001	3.1560558034317134	57.0	35.5	327.5	3208731.0
16	336757.5	829720.0	1139802.0	182646.5	0.0	0.0	0.0	24.0	17.0	4.0	5.0	0.0	0.0	0.0	10.403500000000001	0.7976855191740666	17.0	8.0	50.0	2488926.0
