	red_number_frac	red_time_frac
2	0.018	0.0269288516491
3	0.030303030303	0.053842516125
4	0.0246922988988	0.0765620035879
5	0.0	0.0
6	0.0174928600571	0.0913997964624
7	0.0325897339357	0.0468925708897
8	0.0045045045045	0.0179153094463
9	0.00521186785743	0.00993981748034
10	0.0614035087719	0.0685547741241
11	0.0118816074286	0.0131128589142
13	0.0	0.0
14	0.027397260274	0.0684865644532
15	0.0273037542662	0.0224838829986
16	0.0236966824645	0.0331259150805
17	0.0268468468468	0.0341779867787
18	0.5	0.592112511189
19	0.0095695970696	0.00568190438169
20	0.0133547008547	0.00173301810795
21	0.0263157894737	0.0669493241492
22	0.0104737881114	0.052840659614
23	0.0238095238095	0.0415224913495
24	0.00436681222707	0.00935259652826
25	0.0	0.0
26	0.01	0.0148350344173
27	0.0577431799394	0.0605494642651
28	0.00369084099421	0.013877566241
29	0.0142857142857	0.186628733997
0	0.0322729901677	0.022798022671
1	0.0710782385186	0.099618073404
2	0.0317480314961	0.0106108235046
3	0.0384615384615	0.0166973468719
4	0.151515151515	0.346545332691
5	0.0416666666667	0.0232245275028
6	0.0376489347566	0.103315919077
7	0.0815241470979	0.0440978472119
8	0.186851211073	0.278209092703
9	0.205296086134	0.0947685451585
10	0.0146522112495	0.0190464374062
11	0.184402607197	0.193684507024
12	0.0318304626815	0.0118085318916
13	0.0774193548387	0.129741418146
14	0.00847457627119	0.000292084509785
15	0.072708113804	0.0346158536902
16	0.218929765409	0.293045582433
17	0.0778052837195	0.162999648854
18	0.0260869565217	0.0851498399224
19	0.0547191758059	0.0220471188135
20	0.100161213279	0.24740555188
21	0.0836501901141	0.124534816804
22	0.227520575726	0.429995564193
23	0.0936712742886	0.223812990713
24	0.0299625468165	0.0298520229236
25	0.0769230769231	0.0993289632903
26	0.0386509511028	0.0922885769688
27	0.0860927152318	0.152183950503
28	0.0520231213873	0.125078864353
29	0.021897810219	0.163373582144
30	0.0748898678414	0.0349483717236
31	0.133333333333	0.0871029836381
32	0.115980103685	0.273201400134
33	0.136260562895	0.458968720159
34	0.193406593407	0.329851421561
35	0.040404040404	0.116000999836
36	0.119102341005	0.262219060455
37	0.0190881678343	0.2191531791
38	0.0714285714286	0.121156430549
39	0.030534351145	0.0101951653543
40	0.048943815331	0.159983426499
41	0.416666666667	0.435421888053
42	0.0828518401793	0.0527227834025
43	0.416666666667	0.395945945946
45	0.201492537313	0.224899148364
46	0.0242459865545	0.030193778262
48	0.329365079365	0.216314420961
49	0.212222394782	0.342050741162
50	0.0847130242826	0.296500552675
51	0.124329501916	0.196807505005
52	0.20409556314	0.233568414032
53	0.0606060606061	0.0139667530521
55	0.0404081632653	0.117745698949
56	0.158620689655	0.231494084389
57	0.0400025601639	0.11081607784
58	0.245293638493	0.340992468037
59	0.0683899460934	0.0701858185495
60	0.065702970297	0.104880332017
61	0.0810147299509	0.102962910289
62	0.0144099634604	0.00871999033997
63	0.0444017346738	0.0694923541272
64	0.0188679245283	0.00917793239954
65	0.0431066518023	0.015566548776
66	0.330990396853	0.22195391966
67	0.0731707317073	0.0255954008761
68	0.0259382052211	0.0596096469317
69	0.0338983050847	0.00761919421249
70	0.0246641168971	0.00779339718976
0	0.0328947368421	0.00861810688515
1	0.104139176332	0.125354803297
2	0.0839544513458	0.0865628090902
3	0.0413812785388	0.105689192198
4	0.188254245251	0.259517465592
5	0.175162853601	0.364893053551
6	0.104458512931	0.130888744132
8	0.333333333333	0.18280141844
9	0.10977456851	0.0927668673797
10	0.140939597315	0.274138774135
11	0.040744388575	0.137167611448
12	0.0458708708709	0.07709087428
13	0.176470588235	0.161009582378
14	0.139106345444	0.164796047337
15	0.0349042709867	0.0397711840582
16	0.0710678210678	0.165123029489
17	0.323645415751	0.346634094377
18	0.108698862797	0.176226229357
19	0.159385318771	0.2432842886
20	0.258919656333	0.262774488296
21	0.0337552742616	0.0801396767101
22	0.0431322971667	0.0968062376508
23	0.0373831775701	0.0275623017038
24	0.030303030303	0.107130103559
25	0.116182572614	0.21614630254
26	0.123853211009	0.145884220811
27	0.0898876404494	0.131395947288
28	0.0625	0.0515963104669
29	0.0729927007299	0.0794242099083
31	0.0703812316716	0.0927258805513
32	0.0426829268293	0.0700058064679
33	0.120481927711	0.127545145427
34	0.0	0.0
0	0.0508474576271	0.0673618642289
1	0.0351956434046	0.0767467759852
2	0.0553645700705	0.0462357548285
4	0.0657276995305	0.0458552057214
6	0.116646658663	0.195858664295
7	0.0905894817954	0.0930263262549
8	0.0	0.0
9	0.101721807604	0.145526783019
10	0.164600271003	0.25459366894
11	0.0	0.0
12	0.13733277592	0.257501646879
13	0.0486486486486	0.0444476432673
16	0.0783843667139	0.179693412648
17	0.277379690361	0.400979994073
18	0.104130434783	0.0472126941153
19	0.170906432749	0.0681314016925
21	0.119929826308	0.169964541502
26	0.0321290322581	0.0444197846099
28	0.0447767428261	0.0510904748479
0	0.0246951219512	0.00379042055155
1	0.0108695652174	0.000566325216746
2	0.0	0.0
3	0.0095012412548	0.0364538742474
4	0.015503875969	0.0595510874821
5	0.00900900900901	0.0171342471521
6	0.0	0.0
7	0.333333333333	0.0118849720497
8	0.0139690817657	0.0127300767752
9	0.0316624895572	0.0469041643334
10	0.0325475017593	0.012228135708
11	0.0	0.0
12	0.0230414746544	0.0273983057681
13	0.0	0.0
14	0.128296262325	0.266295158181
15	0.0	0.0
16	0.0	0.0
17	0.0	0.0
18	0.0526315789474	0.216902564012
19	0.03	0.0363375812478
20	0.0196086807929	0.0986303280282
21	0.00632911392405	0.0246319181166
22	0.0499844285269	0.137379913201
23	0.00498756218905	0.0252483863929
24	0.013167013167	0.00467023387155
25	0.0239520958084	0.0607283342768
26	0.0344827586207	0.141651884782
27	0.0437356760886	0.0627808005455
28	0.0	0.0
29	0.0137931034483	0.0363284733471
0	0.0606060606061	0.0759612089501
1	0.169360861152	0.267957848106
2	0.192859999273	0.289249677307
3	0.036496350365	0.12678837489
4	0.204702428917	0.190938100536
5	0.219336951081	0.317369004582
6	0.0435606060606	0.0994378691335
7	0.174273858921	0.269361446289
8	0.173333333333	0.125871621479
9	0.0307700399748	0.00948962106798
10	0.081288324404	0.154827214936
11	0.190543518178	0.214629361493
12	0.171428571429	0.0956287536867
13	0.159206542435	0.113409442078
14	0.0319753187316	0.0924151500417
15	0.249584717608	0.206718504542
16	0.308456231317	0.207820873979
17	0.00714285714286	0.00191052393581
18	0.19935171153	0.297780176988
19	0.244186046512	0.276561689647
20	0.04	0.206528874216
21	0.252906976744	0.359942799568
22	0.265019752515	0.270920245135
23	0.110001831837	0.134808052661
24	0.0145993179881	0.0143923613349
25	0.219253566405	0.272578483991
26	0.00896879021879	0.00328173727195
27	0.247086247086	0.33027479877
29	0.299625171576	0.332615634287
30	0.10843373494	0.0537200708009
31	0.0566037735849	0.0211095128613
32	0.00873362445415	0.00479890813833
33	0.230508474576	0.247399639594
34	0.210143396439	0.290150956488
35	0.22629969419	0.159907553266
36	0.0266714082504	0.00403741881758
0	0.244047619048	0.397426588051
1	0.0332316390024	0.0544707012312
2	0.0146935408162	0.0417395966804
3	0.0542635658915	0.0232691066654
4	0.363636363636	0.526752703975
5	0.0680272108844	0.0425476827479
6	0.0828402366864	0.147805103604
7	0.0222222222222	0.0433273056058
8	0.05	0.0109522431514
9	0.14375	0.186271631377
10	0.196132596685	0.157024678485
11	0.0740740740741	0.0810666862569
12	0.321321321321	0.273310392707
13	0.245747495747	0.387568064943
14	0.0386482449589	0.071276047486
15	0.0877857693296	0.193640948529
16	0.114942528736	0.148399848709
17	0.0253164556962	0.0508640365178
18	0.19546362778	0.202394330985
19	0.153534301044	0.199717393061
20	0.0718562874251	0.0711384720619
21	0.326409940814	0.31513369803
22	0.0927536231884	0.0879088604464
23	0.134328358209	0.0848186149696
24	0.285106382979	0.0670209908285
25	0.151365276751	0.289433450991
26	0.0689655172414	0.119652423779
27	0.149870801034	0.149580714508
28	0.105263157895	0.0801140590131
29	0.5	0.24861878453
30	0.135714285714	0.181255751121
31	0.0526374113475	0.0732851241919
32	0.115384615385	0.060513559946
33	0.135231316726	0.090424298632
34	0.043956043956	0.0424746075716
35	0.126643170128	0.148616320264
36	0.0416666666667	0.0705998829629
37	0.175926999961	0.0890782635878
38	0.0432692307692	0.0138847858198
39	0.0057144723093	0.000969420153713
40	0.0327868852459	0.0062481976353
41	0.109653916211	0.0790224539773
42	0.26887829912	0.201004223311
43	0.255555555556	0.195453726011
44	0.4	0.0361663652803
45	0.0883534136546	0.0867911050376
46	0.26648974544	0.25672059303
47	0.0301470588235	0.0978785632053
48	0.0555555555556	0.115691489362
49	0.316999852852	0.528865189043
50	0.169565217391	0.162785703329
51	0.290322580645	0.180604632901
52	0.0888888888889	0.0846237435479
53	0.192546583851	0.0616306954436
54	0.24011299435	0.399330807732
55	0.129370629371	0.224478605699
56	0.0625	0.236363636364
57	0.0535714285714	0.00571545213309
58	0.153814743176	0.232847946181
59	0.203333726693	0.168834585976
60	0.0617769827072	0.204270061704
61	0.0416666666667	0.0102745172885
62	0.234759341936	0.186669124977
63	0.162676453981	0.275309578001
64	0.248975323427	0.298847541252
65	0.303686212777	0.350859573387
66	0.015306122449	0.080750023556
67	0.303198653199	0.222983681079
68	0.122641509434	0.17371990327
69	0.242758636594	0.170011526105
70	0.030303030303	0.0125187564725
71	0.158817342527	0.218263043192
72	0.0384615384615	0.0538378378378
73	0.223430885236	0.227251087444
74	0.139344262295	0.23452625847
75	0.230460429297	0.180099106051
76	0.33761682243	0.275654433296
77	0.0900900900901	0.127233907955
78	0.117886178862	0.168163637494
79	0.183209375704	0.2699781175
80	0.234550561798	0.196179146657
81	0.0735785953177	0.0561999156474
82	0.0833333333333	0.0258783925942
83	0.0801776531089	0.0786815001188
84	0.180327868852	0.259626509086
85	0.172535211268	0.104407771047
86	0.115384615385	0.109111748919
87	0.100917431193	0.139221470299
88	0.291017094936	0.33209962756
89	0.25728961441	0.286872710514
90	0.0858585858586	0.0910100614138
91	0.283274078862	0.280149256296
92	0.108108108108	0.114669582878
93	0.129955947137	0.223655153061
94	0.0899742930591	0.0805124916351
95	0.310355337935	0.151359971345
96	0.275862068966	0.18490399956
97	0.0765306122449	0.0529420186113
98	0.0441176470588	0.00249702131975
99	0.277080957811	0.302854806841
100	0.03125	0.000971696232808
101	0.0796460176991	0.0806171091316
102	0.366666666667	0.0724784329752
103	0.333333333333	0.147448979592
104	0.0858224856656	0.0514232130962
105	0.0943369580568	0.0929711021213
106	0.0875	0.0291268876931
107	0.330815018315	0.308254029115
108	0.147926267281	0.137155316246
109	0.184501845018	0.18230593179
110	0.140494849978	0.22488535464
111	0.213450292398	0.238591728877
112	0.0836501901141	0.0953404842769
113	0.198671569999	0.165620322452
114	0.222222222222	0.222765972095
115	0.0633802816901	0.077572622168
116	0.116133866134	0.280955723696
117	0.0454545454545	0.086483909416
118	0.0695488721805	0.0153795445697
119	0.114285714286	0.010422400822
120	0.240487062405	0.243098873074
121	0.196897374702	0.115929991101
122	0.015873015873	0.0047703084632
123	0.027027027027	0.0277840866076
124	0.125523012552	0.127218762731
125	0.243378777977	0.256544951176
126	0.104677060134	0.239556479192
127	0.18018018018	0.380841438151
128	0.0394805194805	0.0250885755271
129	0.0309246785058	0.0230534434606
130	0.131129512227	0.105423330489
131	0.083722741433	0.217794636296
132	0.155063291139	0.0847736625514
133	0.0697674418605	0.0450627924157
134	0.145089285714	0.289362679426
135	0.227575109178	0.248026566532
136	0.144438747899	0.175128576043
137	0.166666666667	0.275818115274
138	0.107788296041	0.0393375478714
139	0.05578153975	0.0532373613223
140	0.185601498729	0.167041464449
141	0.028169634985	0.0037944182287
142	0.11356466877	0.161063737534
143	0.150943396226	0.327871495657
144	0.0503597122302	0.0452613850182
145	0.28115942029	0.23659638854
146	0.181981760929	0.0906812879711
147	0.306976744186	0.476987202754
148	0.0629722921914	0.0502644514965
149	0.0677966101695	0.076768164975
151	0.103092783505	0.237843303441
152	0.116666666667	0.128494405834
153	0.0266666666667	0.0319807427785
154	0.0982658959538	0.0843803236797
155	0.227459016393	0.127743001217
156	0.211380136953	0.147860870917
157	0.0517647058824	0.0645308261023
158	0.0	0.0
159	0.125	0.304771697016
160	0.210321302817	0.17281600222
161	0.0365853658537	0.0579200833008
162	0.125	0.173367661587
163	0.269784172662	0.178514390377
164	0.051724137931	0.100102609957
165	0.0175438596491	0.0132428597055
166	0.229817931982	0.122936410657
168	0.0181818181818	0.00177462707831
169	0.0380986937591	0.0295685349199
170	0.026334026334	0.00728273501691
171	0.292397660819	0.453715287802
172	0.249206349206	0.298619498869
173	0.054347826087	0.00613626745662
174	0.22130804838	0.0850949682486
175	0.0309253731343	0.034535560465
176	0.19298245614	0.194694717585
177	0.124903735079	0.0905999909935
178	0.289182778375	0.252406883593
180	0.03	0.00509495136637
181	0.0449438202247	0.0510392960097
182	0.0376344086022	0.0255491134794
183	0.0	0.0
184	0.272123893805	0.25458975992
185	0.0579710144928	0.0238794060303
186	0.118483412322	0.255264572524
187	0.382504288165	0.353723962488
188	0.054435483871	0.0637046211007
189	0.06	0.0599918655098
190	0.0731707317073	0.0873190902826
191	0.338636363636	0.488344395675
192	0.20703125	0.402279062858
193	0.241970481206	0.142054793761
194	0.276137924921	0.312870070316
195	0.156818181818	0.139380835381
196	0.122912801484	0.200793053695
197	0.164505247376	0.338493811598
198	0.239074550129	0.199688702679
199	0.237314785624	0.234553548125
200	0.124324324324	0.190144878349
201	0.0470588235294	0.00590988595733
202	0.045045045045	0.0767898383372
203	0.135788106065	0.14068373576
204	0.0793650793651	0.0186353960488
205	0.310249307479	0.185320366991
206	0.195959944751	0.109640920458
207	0.265017184541	0.0905280234769
208	0.222222222222	0.338381279127
209	0.0431034482759	0.0931880256259
210	0.020618556701	0.0202505753004
211	0.0315789473684	0.00152566938744
212	0.0384678612527	0.0576621408213
213	0.0887290167866	0.146780660498
214	0.0346534653465	0.0176536591447
215	0.0	0.0
216	0.282786885246	0.134541372675
217	0.0629292929293	0.0497142265693
218	0.257142857143	0.162556529112
219	0.142307692308	0.278367483243
220	0.0882352941176	0.201522615316
221	0.0976430976431	0.117581448433
222	0.189831267413	0.19439519951
223	0.0537634408602	0.0997580560328
224	0.013698630137	0.00946734684498
226	0.130952380952	0.28781445537
227	0.0395263092113	0.00537420521457
228	0.312039312039	0.25284738041
229	0.198717948718	0.236288082283
230	0.058064516129	0.0882801148244
231	0.309637188209	0.293009892071
232	0.106420908284	0.0829767788932
233	0.182561307902	0.194471629586
234	0.0	0.0
235	0.349719101124	0.321677749918
236	0.0454545454545	0.0219638718222
237	0.0983699296011	0.0951118072846
238	0.0487804878049	0.0518704809808
239	0.0	0.0
240	0.23699211746	0.1749074813
241	0.0842108995497	0.0995540639246
242	0.324664441954	0.253373045308
243	0.040404040404	0.0268032911009
244	0.268229166667	0.23956660027
245	0.117673836349	0.140630434898
246	0.306235125478	0.145320026162
247	0.22955688811	0.222223112773
248	0.344827586207	0.351639283325
249	0.0444468832309	0.0630512904459
250	0.146551724138	0.288337888846
251	0.0847457627119	0.079427402863
252	0.153846153846	0.101373301831
253	0.25	0.175531914894
254	0.00947888589398	0.0019435094265
255	0.257534246575	0.189476602893
256	0.209084249084	0.119382860218
257	0.0522898154477	0.0717180364275
258	0.0392156862745	0.0317913407973
259	0.0877815687138	0.080510076354
260	0.333333333333	0.502196193265
261	0.0516192994052	0.0409167168469
262	0.118414807784	0.0501351160754
263	0.252525252525	0.228010810074
264	0.170879120879	0.250205347183
265	0.0178571428571	0.00906704843713
266	0.329543740573	0.295120945524
267	0.272872340426	0.386883831156
268	0.117080896686	0.142726101213
269	0.0887573964497	0.0221118148067
271	0.093023255814	0.11875100682
272	0.0987654320988	0.27010104875
274	0.307692307692	0.315597682991
275	0.0454545454545	0.0547190956488
276	0.225	0.268049155146
277	0.244654183026	0.272799905102
278	0.15035660642	0.259127786351
279	0.199104494761	0.170538204955
280	0.191378066378	0.386506358448
281	0.0167364016736	0.125735198013
282	0.153284671533	0.116946579372
283	0.0388349514563	0.0434002361275
284	0.25	0.266666666667
285	0.2	0.423076923077
287	0.292212911251	0.212997436055
288	0.317234848485	0.456788082017
289	0.160447761194	0.0620797391836
290	0.0344827586207	0.0572940373236
291	0.0177514792899	0.0060568411244
292	0.139653304442	0.0777445649574
293	0.141439205955	0.222162772113
294	0.129231992729	0.0387630686367
295	0.0389946438911	0.0460517930654
296	0.111388685785	0.134793611706
297	0.105295566502	0.134760822964
298	0.103899680116	0.30929586786
299	0.208044382802	0.113857314161
300	0.125968992248	0.144809669039
301	0.10101010101	0.0112408667957
302	0.0900113668656	0.0983942808707
303	0.0554594386774	0.0491485452489
304	0.0671140939597	0.175255924835
305	0.0941701615011	0.235051052929
306	0.268896154505	0.209508182736
307	0.062015503876	0.0896016554578
308	0.268518518519	0.194620916508
309	0.0917030567686	0.0995973241541
310	0.0433234237582	0.0989482515686
311	0.213793103448	0.154448671633
312	0.15811965812	0.226510092636
313	0.103015125119	0.0881485528923
314	0.176470588235	0.0895850660752
315	0.00757575757576	0.0180878552972
316	0.025641025641	0.0215577190542
317	0.313524590164	0.192035460659
318	0.273209549072	0.346298675738
319	0.00884955752212	0.00175166269251
320	0.222894758518	0.230226406735
321	0.0710084033613	0.0708677970408
322	0.027397260274	0.0597632753379
323	0.0964467005076	0.0720556857533
324	0.202352941176	0.169965295353
325	0.0689655172414	0.00399033917883
326	0.0173913043478	0.0705056036581
328	0.234390065178	0.150421162843
330	0.275956284153	0.130984346174
331	0.0430157261795	0.0248335963769
332	0.0	0.0
333	0.2	0.2516692827
334	0.0728151260504	0.0043290637391
335	0.167734631663	0.116288751179
336	0.0694444444444	0.0476338054359
337	0.265625	0.16806031917
338	0.0176991150442	0.0639138844504
339	0.0740740740741	0.107735899558
340	0.127035830619	0.0495919648462
341	0.280701754386	0.148786553678
342	0.0454545454545	0.00879937426672
343	0.25	0.357894736842
344	0.278776270285	0.310256909465
345	0.372165483652	0.365046779527
346	0.121399176955	0.322682169264
347	0.175750008581	0.258471610087
348	0.0285714285714	0.00321341250437
349	0.08	0.202725757019
350	0.0882352941176	0.00911539258339
351	0.125925925926	0.25931785737
352	0.0359712230216	0.0184733857668
353	0.187504333957	0.145443567258
354	0.341379310345	0.276095122043
355	0.027397260274	0.00436521798788
356	0.306435758334	0.36981641084
357	0.0591397849462	0.138967851596
358	0.122920373318	0.0249623574903
360	0.125630790658	0.24728515345
361	0.277929155313	0.199036850921
362	0.135638297872	0.292749480249
364	0.283636363636	0.171584794307
365	0.0990099009901	0.0736282914104
366	0.0363636363636	0.0106090373281
367	0.23683771655	0.26120791633
368	0.0630630630631	0.0209452201933
369	0.2	0.197916666667
370	0.274262899263	0.0854746439329
371	0.245	0.179197908784
372	0.153266331658	0.31667224827
373	0.0934065934066	0.0663675536404
374	0.00847457627119	0.0130726515502
375	0.225903614458	0.149191991617
376	0.272232142857	0.368218077137
377	0.178787878788	0.110459937175
378	0.264463792939	0.191036348552
379	0.0571428571429	0.0262918282119
380	0.114982578397	0.0846543636799
381	0.116757348664	0.110782988761
382	0.222737819026	0.115559324958
383	0.14606741573	0.288660467701
384	0.00724637681159	0.00959673302705
385	0.00187969924812	0.000840126952517
386	0.151898734177	0.326988571861
387	0.0	0.0
388	0.0323471285748	0.072604321014
389	0.128266033254	0.297289666855
390	0.0992227979275	0.0963356443727
391	0.0884542243955	0.146051451149
392	0.14880952381	0.101676537798
393	0.187969924812	0.169985612452
394	0.226468727035	0.209294312153
395	0.196601941748	0.148784751124
396	0.0482781582953	0.0922152119121
397	0.0987829237701	0.0946815212121
398	0.21684214513	0.230888850356
399	0.349809885932	0.284976838795
400	0.284090909091	0.176549542208
401	0.218043862361	0.212434352327
402	0.0128205128205	0.00576723171862
403	0.288461538462	0.198753361925
404	0.0123456790123	0.00109628005511
405	0.128126205354	0.306216482186
406	0.141509433962	0.265835749629
407	0.0253205128205	0.0123905993934
408	0.343396122759	0.365081128927
409	0.0625	0.0224653537564
410	0.109830038378	0.136685868311
411	0.0937668188251	0.0808823475639
412	0.303448472412	0.155132610215
413	0.333907056799	0.282315678839
414	0.013986013986	0.0136513866935
415	0.014598540146	0.00164342091037
416	0.150306748466	0.237011091652
417	0.0263157894737	0.00279182071984
418	0.206114398422	0.185847766061
419	0.11875	0.27899729228
420	0.316273720529	0.305780267409
421	0.298816568047	0.23453036404
422	0.168918713037	0.204234664098
423	0.268733850129	0.176994660564
424	0.258636039886	0.225328948818
425	0.0419600938967	0.0168600293716
426	0.122699386503	0.0315443861426
427	0.0862068965517	0.105381165919
428	0.0330188679245	0.0318372543394
429	0.144278606965	0.0838795434753
430	0.298434968881	0.302877276005
431	0.048275862069	0.0852569256633
432	0.266	0.154475566681
433	0.341636844704	0.268117127797
