0.0000,0.0417,0.0000,0.0000,0.0000,0.7222,0.1667,0.0694,0.0000,
0.0000,0.0811,0.0000,0.0000,0.0000,0.6892,0.2297,0.0000,0.0000,
0.0000,0.3158,0.0000,0.0000,0.0000,0.4211,0.2368,0.0263,0.0000,
0.0000,0.3636,0.1818,0.0000,0.0000,0.2727,0.1818,0.0000,0.0000,
0.0000,0.2258,0.0645,0.0000,0.0000,0.2903,0.3871,0.0323,0.0000,
0.0000,0.0000,0.0141,0.0000,0.0000,0.9859,0.0000,0.0000,0.0000,
0.0000,0.0137,0.0000,0.0000,0.0000,0.9726,0.0137,0.0000,0.0000,
0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
0.0000,0.2045,0.0909,0.0000,0.0000,0.1818,0.4091,0.0455,0.0682,
0.0000,0.0923,0.2462,0.0000,0.0000,0.2769,0.3692,0.0154,0.0000,
0.0000,0.2069,0.1724,0.0000,0.0000,0.1034,0.4483,0.0690,0.0000,
0.0000,0.0132,0.0000,0.0000,0.0000,0.8947,0.0658,0.0263,0.0000,
0.0000,0.2800,0.0400,0.0000,0.0000,0.3200,0.2800,0.0800,0.0000,
0.0000,0.1799,0.1111,0.0000,0.0000,0.4392,0.2169,0.0529,0.0000,
0.0000,0.2000,0.0400,0.0000,0.0000,0.4400,0.3200,0.0000,0.0000,
0.0000,0.2500,0.0417,0.0000,0.0000,0.4583,0.2083,0.0417,0.0000,
0.0000,0.1569,0.1176,0.0000,0.0000,0.3529,0.3529,0.0196,0.0000,
0.0000,0.1351,0.2703,0.0000,0.0000,0.2973,0.2973,0.0000,0.0000,
0.0000,0.2222,0.0000,0.0000,0.0000,0.2222,0.4444,0.1111,0.0000,
0.0000,0.1311,0.1967,0.0000,0.0000,0.2951,0.3279,0.0492,0.0000,
0.0000,0.1167,0.1333,0.0000,0.0000,0.5500,0.1667,0.0333,0.0000,
0.0000,0.2500,0.1429,0.0000,0.0000,0.1071,0.5000,0.0000,0.0000,
0.0000,0.1200,0.0400,0.0000,0.0000,0.5800,0.2400,0.0200,0.0000,
0.0000,0.3143,0.2000,0.0000,0.0000,0.2286,0.2571,0.0000,0.0000,
0.0000,0.6250,0.0625,0.0000,0.0000,0.0625,0.2500,0.0000,0.0000,
0.0000,0.1562,0.2812,0.0000,0.0000,0.1875,0.3438,0.0312,0.0000,
0.0000,0.2500,0.0000,0.0000,0.0000,0.1250,0.6250,0.0000,0.0000,
