0.89067253035,0.842908902692,0.405444137976
0.93353203504,0.811864014801,0.842051220517
0.56955493971,0.891695702671,0.737731149878
0.0407701612236,0.0638245551283,0.605973904703
0.161355495115,0.119764773379,0.88799702753
0.673573850541,0.643828190158,0.394425541194
0.40692551375,0.55303030303,0.50214787175
1.01886792453,0.5,0.185206415869
0.201641753434,0.177449774498,0.909737952027
0.322967196694,0.340659340659,0.809817457317
0.171194904709,0.272365196078,0.741034022701
0.933142228816,0.820100783875,0.795347075743
0.328946401836,0.13679245283,0.255517409767
0.0,0.0,0.0
0.988157708456,0.969093567251,0.97083023894
0.0,0.0,0.0
0.270410312817,0.171232876712,0.804142130791
0.153795920301,0.149425287356,0.895333958884
0.167843068142,0.244751141056,0.912826561274
0.459253649217,0.381443298969,0.958894536213
0.310231828489,0.0763809102961,0.526462792813
0.449624067522,0.337539808917,0.541176370095
0.173521965203,0.372670807453,0.776669298408
0.0694545864824,0.111622658542,0.868456336062
0.864439665238,0.688311688312,0.972152152672
0.203222401331,0.175371155885,0.816979589312
0.115364692368,0.0919801352494,0.415832843327
0.293291312702,0.533898305085,0.957756817824
0.0,0.0,0.0
0.00673098076025,0.0559440559441,0.609700443366
66
