	red_number_frac	red_time_frac	image_size	javascript_size	css_size	html_size	xml_size	audio_size	video_size	image_number	javascript_number	css_number	html_number	xml_number	audio_number	video_number	load_time	load_time_std	server_number	service_number	total_number	total_size	others_app_size	others_app_number	others_text_size	others_text_number
24	0.0299625468165	0.0298520229236	4059912.0	675819.0	29235.0	115610.0	17434.0	0.0	0.0	186.0	36.0	2.0	10.0	10.0	0.0	0.0	4.432	3.48384663239	44.0	25.0	244.0	4898010.0	426708.0	26.0	5810.0	1.0
25	0.0769230769231	0.0993289632903	1898926.0	859704.0	24784.0	99090.0	0.0	0.0	0.0	65.0	67.0	4.0	15.0	0.0	0.0	0.0	19.034	1.69975107836	67.0	34.0	151.0	2882504.0	374391.0	9.0	325.0	2.0
26	0.0386509511028	0.0922885769688	6565634.0	1136790.5	115089.0	103065.5	182.0	0.0	0.0	103.5	49.0	14.0	21.0	1.0	0.0	0.0	7.705	1.80438549096	30.0	9.0	188.5	7920761.0	540362.5	9.0	59.0	2.0
27	0.0860927152318	0.152183950503	430847.0	768946.0	54512.0	138022.0	4491.0	0.0	0.0	63.0	40.0	3.0	28.0	3.0	0.0	0.0	7.822	0.773930388933	49.0	23.0	137.0	1396818.0	564545.0	16.0	0.0	1.0
28	0.0520231213873	0.125078864353	2188296.0	1826077.0	114719.0	310056.0	105741.0	0.0	0.0	207.0	102.0	24.0	56.0	39.0	0.0	0.0	9.156	1.46622220538	44.0	20.0	428.0	4544889.0	407931.0	14.0	4.0	4.0
29	0.021897810219	0.163373582144	2019840.0	167913.0	88970.0	27529.0	0.0	0.0	0.0	109.0	14.0	8.0	4.0	0.0	0.0	0.0	2.198	0.944952203377	8.0	5.0	135.0	2304252.0	269470.0	5.0	0.0	0.0
30	0.0748898678414	0.0349483717236	1444371.0	701430.0	45442.0	97346.0	0.0	0.0	0.0	135.0	45.0	5.0	22.0	0.0	0.0	0.0	6.073	0.976751734382	48.0	22.0	207.0	2288589.0	374947.0	8.0	0.0	0.0
31	0.133333333333	0.0871029836381	151364.0	163127.0	44331.0	178826.0	0.0	0.0	0.0	3.0	4.0	1.0	3.0	0.0	0.0	0.0	2.467	1.1540377532	6.0	3.0	11.0	537648.0	71292.0	5.0	0.0	0.0
32	0.115980103685	0.273201400134	2587688.0	1286788.0	111710.0	176296.5	7688.0	0.0	0.0	264.0	104.0	7.0	105.0	5.0	0.0	0.0	19.712	1.2369695047	89.0	44.0	485.0	4170170.5	543197.5	18.0	0.0	7.0
33	0.136260562895	0.458968720159	1237066.5	877599.0	53407.0	91560.0	0.0	0.0	0.0	220.0	73.5	5.5	30.0	0.0	0.0	0.0	12.91	1.89321043056	72.5	39.0	329.0	2259632.5	489911.0	21.0	61069.0	13.0
