0.0000,0.1458,0.1250,0.0000,0.0208,0.3125,0.3958,0.0000,0.0000,
0.0000,0.1868,0.0989,0.0000,0.0000,0.5714,0.1319,0.0110,0.0000,
0.0000,0.2018,0.1404,0.0000,0.0088,0.3772,0.2193,0.0526,0.0000,
0.0000,0.8000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,
0.0000,0.0886,0.2194,0.0000,0.0000,0.5105,0.1477,0.0338,0.0000,
0.0000,0.3287,0.2238,0.0000,0.0070,0.2797,0.1538,0.0070,0.0000,
0.0000,0.1600,0.1520,0.0000,0.0000,0.4240,0.2240,0.0400,0.0000,
0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
0.0000,0.2222,0.1358,0.0000,0.0000,0.3210,0.3210,0.0000,0.0000,
0.0000,0.1045,0.2836,0.0000,0.0000,0.2836,0.3284,0.0000,0.0000,
0.0000,0.1321,0.2264,0.0000,0.0000,0.2642,0.3208,0.0566,0.0000,
0.0208,0.0833,0.2604,0.0000,0.0000,0.1667,0.3750,0.0938,0.0000,
0.0000,0.3636,0.0909,0.0000,0.0909,0.1818,0.2727,0.0000,0.0000,
0.0000,0.1058,0.0577,0.0000,0.0096,0.5577,0.2500,0.0192,0.0000,
0.0000,0.1176,0.1882,0.0000,0.0118,0.3529,0.2706,0.0588,0.0000,
0.0000,0.1452,0.2419,0.0000,0.0000,0.2097,0.3871,0.0161,0.0000,
0.0000,0.0978,0.2711,0.0000,0.0089,0.4933,0.1200,0.0089,0.0000,
0.0000,0.1807,0.2892,0.0000,0.0120,0.2892,0.1928,0.0361,0.0000,
0.0000,0.2750,0.2562,0.0000,0.0000,0.2938,0.1125,0.0625,0.0000,
0.0000,0.0940,0.2819,0.0000,0.0022,0.4787,0.1163,0.0268,0.0000,
0.0000,0.1739,0.1087,0.0000,0.0145,0.4783,0.1812,0.0435,0.0000,
0.0000,0.2500,0.2000,0.0000,0.0000,0.2500,0.3000,0.0000,0.0000,
0.0000,0.3333,0.1212,0.0000,0.0000,0.1212,0.3636,0.0606,0.0000,
0.0000,0.4146,0.0732,0.0000,0.0488,0.2195,0.2195,0.0244,0.0000,
0.0000,0.1171,0.2703,0.0000,0.0090,0.2703,0.3153,0.0180,0.0000,
0.0059,0.0824,0.1529,0.0000,0.0000,0.5176,0.2235,0.0176,0.0000,
0.0000,0.5578,0.1753,0.0000,0.0000,0.1036,0.1594,0.0040,0.0000,
0.0000,0.1000,0.1429,0.0000,0.0143,0.3143,0.4000,0.0286,0.0000,
0.0000,0.2308,0.1346,0.0000,0.0192,0.2308,0.3462,0.0385,0.0000,
0.0000,0.2652,0.1436,0.0000,0.0055,0.3315,0.1989,0.0552,0.0000,
0.0000,0.3061,0.0612,0.0000,0.0000,0.2449,0.3265,0.0612,0.0000,
0.0000,0.2069,0.1034,0.0000,0.0000,0.1724,0.4828,0.0345,0.0000,
