0.0000,0.4054,0.0541,0.0000,0.0000,0.2703,0.2162,0.0541,0.0000,
0.0000,0.1333,0.1556,0.0000,0.0000,0.3222,0.3556,0.0333,0.0000,
0.0000,0.2162,0.2162,0.0000,0.0000,0.2162,0.3243,0.0270,0.0000,
0.0000,0.1327,0.1837,0.0000,0.0051,0.2653,0.4031,0.0102,0.0000,
0.0000,0.4800,0.0800,0.0000,0.0000,0.1600,0.2800,0.0000,0.0000,
0.0000,0.3250,0.1250,0.0000,0.0500,0.1750,0.2750,0.0500,0.0000,
0.0000,0.1607,0.2054,0.0000,0.0268,0.2768,0.2946,0.0357,0.0000,
0.0707,0.1304,0.1848,0.0000,0.0163,0.4293,0.1685,0.0000,0.0000,
0.0000,0.1852,0.1481,0.0000,0.0000,0.2963,0.3333,0.0370,0.0000,
0.0000,0.3667,0.0333,0.0000,0.0333,0.2000,0.2333,0.1333,0.0000,
0.0357,0.1893,0.1321,0.0000,0.0143,0.3571,0.2429,0.0286,0.0000,
0.0000,0.1935,0.1290,0.0000,0.0000,0.2258,0.4194,0.0323,0.0000,
0.0045,0.1570,0.0987,0.0000,0.0269,0.4978,0.1883,0.0269,0.0000,
0.0000,0.2857,0.1429,0.0000,0.0000,0.2143,0.2857,0.0714,0.0000,
0.0000,0.1628,0.2791,0.0000,0.0000,0.2093,0.3256,0.0233,0.0000,
0.0000,0.1242,0.1309,0.0000,0.0268,0.4832,0.2047,0.0302,0.0000,
0.0000,0.1498,0.1010,0.0000,0.0070,0.4983,0.1986,0.0453,0.0000,
0.0000,0.0097,0.0097,0.0000,0.0000,0.9320,0.0291,0.0194,0.0000,
0.0000,0.3684,0.0789,0.0000,0.0000,0.1184,0.2763,0.1579,0.0000,
0.0000,0.0549,0.2198,0.0000,0.0110,0.4505,0.2527,0.0110,0.0000,
0.0079,0.1429,0.0794,0.0000,0.0000,0.5556,0.1746,0.0397,0.0000,
0.0000,0.0813,0.0976,0.0000,0.0163,0.4553,0.3496,0.0000,0.0000,
0.0000,0.2564,0.0641,0.0000,0.0256,0.3077,0.3333,0.0128,0.0000,
0.0000,0.3571,0.0429,0.0000,0.0143,0.3143,0.2571,0.0143,0.0000,
0.0000,0.2000,0.0700,0.0000,0.0000,0.2500,0.4600,0.0200,0.0000,
0.0000,0.3077,0.0879,0.0000,0.0110,0.2967,0.1978,0.0989,0.0000,
0.0000,0.1190,0.1667,0.0000,0.0000,0.4286,0.2857,0.0000,0.0000,
0.0000,0.0763,0.1603,0.0000,0.0458,0.2977,0.4046,0.0153,0.0000,
0.0000,0.3333,0.0000,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000,
0.0000,0.1667,0.2407,0.0000,0.0000,0.1667,0.4259,0.0000,0.0000,
0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
0.0000,0.0669,0.1757,0.0000,0.0000,0.3975,0.3473,0.0126,0.0000,
0.0000,0.2697,0.0787,0.0000,0.0112,0.3933,0.2360,0.0112,0.0000,
0.0000,0.0520,0.1676,0.0000,0.0231,0.3988,0.3468,0.0116,0.0000,
0.0000,0.2500,0.0000,0.0000,0.0000,0.4000,0.3500,0.0000,0.0000,
0.0000,0.1375,0.1437,0.0000,0.0063,0.3563,0.3375,0.0187,0.0000,
0.0000,0.0216,0.0095,0.0000,0.0000,0.9041,0.0622,0.0027,0.0000,
0.0000,0.1103,0.1517,0.0000,0.0138,0.3862,0.3241,0.0138,0.0000,
0.0000,0.2422,0.1172,0.0000,0.0703,0.3438,0.2031,0.0234,0.0000,
0.0000,0.2338,0.2987,0.0000,0.0260,0.2857,0.1558,0.0000,0.0000,
0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
0.0000,0.3545,0.0818,0.0000,0.0000,0.2818,0.1636,0.1182,0.0000,
0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
0.0000,0.2895,0.0263,0.0000,0.0000,0.3947,0.2895,0.0000,0.0000,
0.0000,0.2963,0.0370,0.0000,0.0000,0.0741,0.5185,0.0741,0.0000,
0.0000,0.1141,0.1141,0.0000,0.0038,0.5817,0.1787,0.0076,0.0000,
0.0000,0.2200,0.0600,0.0000,0.0000,0.4000,0.3200,0.0000,0.0000,
0.0000,0.1818,0.0248,0.0000,0.0083,0.6529,0.1074,0.0248,0.0000,
0.0000,0.2609,0.0725,0.0000,0.0000,0.3913,0.2464,0.0290,0.0000,
0.0000,0.1852,0.0864,0.0000,0.0062,0.4444,0.2531,0.0247,0.0000,
0.0000,0.2273,0.1818,0.0000,0.0000,0.3182,0.2273,0.0455,0.0000,
0.0000,0.4000,0.0000,0.0000,0.0000,0.3200,0.2800,0.0000,0.0000,
0.0000,0.2000,0.0625,0.0000,0.0125,0.4750,0.2500,0.0000,0.0000,
0.0000,0.4138,0.0690,0.0000,0.0000,0.1379,0.2586,0.1207,0.0000,
0.0000,0.1892,0.1149,0.0000,0.0270,0.3378,0.3243,0.0068,0.0000,
0.0000,0.2414,0.1724,0.0000,0.0000,0.0690,0.3793,0.1379,0.0000,
0.0000,0.0825,0.1753,0.0000,0.0103,0.4433,0.2577,0.0309,0.0000,
0.0000,0.3913,0.0000,0.0000,0.0000,0.2174,0.3913,0.0000,0.0000,
0.0000,0.1404,0.0351,0.0000,0.0000,0.4561,0.2807,0.0877,0.0000,
0.0000,0.2632,0.0526,0.0000,0.0000,0.0000,0.6316,0.0526,0.0000,
0.0000,0.3500,0.0000,0.0000,0.0000,0.3000,0.3500,0.0000,0.0000,
0.0000,0.0395,0.1447,0.0000,0.0132,0.5921,0.1711,0.0395,0.0000,
0.0000,0.2344,0.0938,0.0000,0.0156,0.4688,0.1406,0.0469,0.0000,
0.0000,0.2034,0.2034,0.0000,0.0169,0.1017,0.4068,0.0678,0.0000,
0.0000,0.0667,0.0000,0.0000,0.4000,0.1333,0.4000,0.0000,0.0000,
0.0000,0.3529,0.0000,0.0000,0.0000,0.4118,0.1569,0.0784,0.0000,
